Nom de la borne de recharge,Nom du parc,Rue,Suite,Ville,Code Postal,Niveau de recharge,Latitude,Longitude,Coût,Mode de tarification,Type d’emplacement,Puissance (kW),Catégorie puissance
CEA-11452,10001 | BSR | ANJ | 7070 Jean-Talon,7070 rue Jean-Talon Est,,Montréal,H1M 3T4,Niveau 2,45.597136,-73.56931,1.0,par heure,sur rue,6.2,Lente
CEA-13470,2049 | BSR | VSMPE | 7851 Stuart,7851 Stuart,,Montréal,H3N 2R6,Niveau 2,45.52764621,-73.63386863,1.0,par heure,sur rue,6.2,Lente
CEA-13471,2049 | BSR | VSMPE | 7851 Stuart,7851 Stuart,,Montréal,H3N 2R6,Niveau 2,45.52764621,-73.63386863,1.0,par heure,sur rue,6.2,Lente
CEA-13599,2050 | BSR | VSMPE | 8090 des Érables,8090 Des Erables,,Montréal,H2E 2S3,Niveau 2,45.55621639,-73.61611698,1.0,par heure,sur rue,6.2,Lente
CEA-13604,2050 | BSR | VSMPE | 8090 des Érables,8090 Des Erables,,Montréal,H2E 2S3,Niveau 2,45.55621639,-73.61611698,1.0,par heure,sur rue,6.2,Lente
CEA-13605,2051 | BSR | VSMPE | 7500 St-Hubert,7500 St-Hubert,,Montréal,H2R 2N6,Niveau 2,45.54278741,-73.61822518,1.0,par heure,,6.2,Lente
CEA-13600,2051 | BSR | VSMPE | 7500 St-Hubert,7500 St-Hubert,,Montréal,H2R 2N6,Niveau 2,45.54278741,-73.61822518,1.0,par heure,,6.2,Lente
CEA-12850,2052 | BSR | VSMPE | 8212 des Belges,8212 avenue des Belges,,Montréal,H2P 2B6,Niveau 2,45.546138,-73.629019,1.0,par heure,,6.2,Lente
CEA-12852,2052 | BSR | VSMPE | 8212 des Belges,8212 avenue des Belges,,Montréal,H2P 2B6,Niveau 2,45.546138,-73.629019,1.0,par heure,,6.2,Lente
CEA-13480,2053 | BSR | VSMPE | 26 Gounod,26 Gounod,,Montréal,H2R 1A4,Niveau 2,45.53829209,-73.62820295,1.0,par heure,,6.2,Lente
CEA-13469,2053 | BSR | VSMPE | 26 Gounod,26 Gounod,,Montréal,H2R 1A4,Niveau 2,45.53829209,-73.62820295,1.0,par heure,,6.2,Lente
CEA-13468,2054 | BSR | VSMPE | 7904 av. Querbes,"7904, Avenue Querbes",,Montréal,H3N 2C1,Niveau 2,45.5309399,-73.6324156,1.0,par heure,,6.2,Lente
CEA-13475,2054 | BSR | VSMPE | 7904 av. Querbes,"7904, Avenue Querbes",,Montréal,H3N 2C1,Niveau 2,45.5309399,-73.6324156,1.0,par heure,,6.2,Lente
CEA-13777,2055 | BSR | VSMPE | 7680 rue de la Roche,"7680, Rue de la Roche",,Montréal,H2R 2T5,Niveau 2,45.546478,-73.618688,1.0,par heure,,6.2,Lente
CEA-13769,2055 | BSR | VSMPE | 7680 rue de la Roche,"7680, Rue de la Roche",,Montréal,H2R 2T5,Niveau 2,45.546478,-73.618688,1.0,par heure,,6.2,Lente
CEA-13772,2055 | BSR | VSMPE | 7680 rue de la Roche,"7680, Rue de la Roche",,Montréal,H2R 2T5,Niveau 2,45.546478,-73.618688,1.0,par heure,,6.2,Lente
CEA-13773,2055 | BSR | VSMPE | 7680 rue de la Roche,"7680, Rue de la Roche",,Montréal,H2R 2T5,Niveau 2,45.546478,-73.618688,1.0,par heure,,6.2,Lente
CEA-14588,2056 | BSR | VSMPE | 971 rue Leman,"971, Rue Leman",,Montréal,H2P 1P5,Niveau 2,45.5487275,-73.6302044,1.0,par heure,,6.2,Lente
CEA-14590,2056 | BSR | VSMPE | 971 rue Leman,"971, Rue Leman",,Montréal,H2P 1P5,Niveau 2,45.5487275,-73.6302044,1.0,par heure,,6.2,Lente
CEA-14551,2056 | BSR | VSMPE | 971 rue Leman,"971, Rue Leman",,Montréal,H2P 1P5,Niveau 2,45.5487275,-73.6302044,1.0,par heure,,6.2,Lente
CEA-14550,2056 | BSR | VSMPE | 971 rue Leman,"971, Rue Leman",,Montréal,H2P 1P5,Niveau 2,45.5487275,-73.6302044,1.0,par heure,,6.2,Lente
CEA-15279,2057 | BSR | VSMPE | 8250 rue Marquette,"8250, Rue Marquette",,Montréal,H2E 2G2,Niveau 2,45.5537079613019,-73.62182301622508,1.0,par heure,,6.2,Lente
CEA-15280,2057 | BSR | VSMPE | 8250 rue Marquette,"8250, Rue Marquette",,Montréal,H2E 2G2,Niveau 2,45.5537079613019,-73.62182301622508,1.0,par heure,,6.2,Lente
CEA-14801,2057 | BSR | VSMPE | 8250 rue Marquette,"8250, Rue Marquette",,Montréal,H2E 2G2,Niveau 2,45.5537079613019,-73.62182301622508,1.0,par heure,,6.2,Lente
CEA-14784,2057 | BSR | VSMPE | 8250 rue Marquette,"8250, Rue Marquette",,Montréal,H2E 2G2,Niveau 2,45.5537079613019,-73.62182301622508,1.0,par heure,,6.2,Lente
CEA-13516,2058| BSR | VSMPE | 2497 Charland,"2497, Avenue Charland",,Montréal,H1Z 1C3,Niveau 2,45.571919,-73.638995,1.0,par heure,,6.2,Lente
CEA-13774,2058| BSR | VSMPE | 2497 Charland,"2497, Avenue Charland",,Montréal,H1Z 1C3,Niveau 2,45.571919,-73.638995,1.0,par heure,,6.2,Lente
CEA-14605,2059 | BSR | VSMPE | 2301 Charland,2301 av. Charland,,Montréal,H1Z 1B8,Niveau 2,45.57010859342487,-73.64040992331222,1.0,par heure,,6.2,Lente
CEA-14616,2059 | BSR | VSMPE | 2301 Charland,2301 av. Charland,,Montréal,H1Z 1B8,Niveau 2,45.57010859342487,-73.64040992331222,1.0,par heure,,6.2,Lente
CEA-15283,2061 | BSR | VSMPE | 309 rue Guizot,"309, Rue Guizot",,Montréal,H2P 1M5,Niveau 2,45.5424634,-73.63309559999999,1.0,par heure,,6.2,Lente
CEA-15284,2061 | BSR | VSMPE | 309 rue Guizot,"309, Rue Guizot",,Montréal,H2P 1M5,Niveau 2,45.5424634,-73.63309559999999,1.0,par heure,,6.2,Lente
CEA-14482,2062 | BSR | VSMPE | 8292 St-Gérard,"8292, Rue Saint-Gérard",,Montréal,H2P 2C7,Niveau 2,45.5450773,-73.63114259999999,1.0,par heure,,6.2,Lente
CEA-14484,2062 | BSR | VSMPE | 8292 St-Gérard,"8292, Rue Saint-Gérard",,Montréal,H2P 2C7,Niveau 2,45.5450773,-73.63114259999999,1.0,par heure,,6.2,Lente
CEA-14581,2062 | BSR | VSMPE | 8292 St-Gérard,"8292, Rue Saint-Gérard",,Montréal,H2P 2C7,Niveau 2,45.5450773,-73.63114259999999,1.0,par heure,,6.2,Lente
CEA-14609,2062 | BSR | VSMPE | 8292 St-Gérard,"8292, Rue Saint-Gérard",,Montréal,H2P 2C7,Niveau 2,45.5450773,-73.63114259999999,1.0,par heure,,6.2,Lente
CEA-13771,2063 | BSR | VSMPE | 3505 Bélanger,3505 Bélanger,,Montréal,H1X 1A5,Niveau 2,45.559263,-73.592394,1.0,par heure,sur rue,6.2,Lente
CEA-13770,2063 | BSR | VSMPE | 3505 Bélanger,3505 Bélanger,,Montréal,H1X 1A5,Niveau 2,45.559263,-73.592394,1.0,par heure,,6.2,Lente
CEA-13775,2063 | BSR | VSMPE | 3505 Bélanger,3505 Bélanger,,Montréal,H1X 1A5,Niveau 2,45.559263,-73.592394,1.0,par heure,,6.2,Lente
CEA-13776,2063 | BSR | VSMPE | 3505 Bélanger,3505 Bélanger,,Montréal,H1X 1A5,Niveau 2,45.559263,-73.592394,1.0,par heure,,6.2,Lente
CEA-15418,2065 | BSR | VSMPE | 3221 Denis Papin,"3221, Rue Denis Papin",,Montréal,H1Z 3J3,Niveau 2,45.56926739006645,-73.62136041588326,1.0,par heure,,7.2,Normale
CEA-15417,2065 | BSR | VSMPE | 3221 Denis Papin,"3221, Rue Denis Papin",,Montréal,H1Z 3J3,Niveau 2,45.56926739006645,-73.62136041588326,1.0,par heure,,7.2,Normale
CEA-15409,2068 | BSR | VSMPE | 4115 54e rue,"4115, 54e Rue",,Montréal,H1Z 1G8,Niveau 2,45.582530509483426,-73.62672048431166,1.0,par heure,,7.2,Normale
CEA-15412,2068 | BSR | VSMPE | 4115 54e rue,"4115, 54e Rue",,Montréal,H1Z 1G8,Niveau 2,45.582530509483426,-73.62672048431166,1.0,par heure,,7.2,Normale
CEA-15424,2069 | BSR | VSMPE | 90 Guizot,"90, Rue Guizot Ouest",,Montréal,H2P 1L4,Niveau 2,45.5371388733512,-73.63599540976803,1.0,par heure,,7.2,Normale
CEA-15425,2069 | BSR | VSMPE | 90 Guizot,"90, Rue Guizot Ouest",,Montréal,H2P 1L4,Niveau 2,45.5371388733512,-73.63599540976803,1.0,par heure,,7.2,Normale
CEA-15340,2070 | BSR | VSMPE | 902 Mistral,"902, Rue Mistral",,Montréal,H2P 1Y4,Niveau 2,45.547803293837205,-73.62803681715553,1.0,par heure,,7.2,Normale
CEA-15339,2070 | BSR | VSMPE | 902 Mistral,"902, Rue Mistral",,Montréal,H2P 1Y4,Niveau 2,45.547803293837205,-73.62803681715553,1.0,par heure,,7.2,Normale
CEA-10674,2080 | BBHR | VSMPE | 7501 François Perrault : Maison du citoyen,7501 François Perrault,,Montréal,H2A 1M1,Niveau 2,45.56153,-73.60127,1.0,par heure,,6.2,Lente
CEA-12514,2080 | BBHR | VSMPE | 7501 François Perrault : Maison du citoyen,7501 François Perrault,,Montréal,H2A 1M1,Niveau 2,45.56153,-73.60127,1.0,par heure,,6.2,Lente
CEA-10195,2081 | BBHR | VSMPE | 8650 Querbes : Aréna Howie Morentz,8650 Avenue Querbes,,Montréal,H3N 2G5,Niveau 2,45.534091,-73.644047,1.0,par heure,,6.2,Lente
CEA-12619,2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,9235 Avenue Papineau,,Montréal,H2M 2G5,Niveau 2,45.562243,-73.63818,1.0,par heure,,6.2,Lente
CEA-094,2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,9235 Avenue Papineau,,Montréal,H2M 2G5,Niveau 2,45.562243,-73.63818,1.0,par heure,,6.2,Lente
CEA-159,2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,9235 Avenue Papineau,,Montréal,H2M 2G5,Niveau 2,45.562243,-73.63818,1.0,par heure,,6.2,Lente
CEA-144,2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,9235 Avenue Papineau,,Montréal,H2M 2G5,Niveau 2,45.562243,-73.63818,1.0,par heure,,6.2,Lente
CEA-14196,2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,9235 Avenue Papineau,,Montréal,H2M 2G5,Niveau 2,45.562243,-73.63818,1.0,par heure,,6.2,Lente
CEA-11253,2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal,9235 Avenue Papineau,,Montréal,H2M 2G5,Niveau 2,45.562243,-73.63818,1.0,par heure,,6.2,Lente
CEA-055,2085 | BBHR | VSMPE | 8000 de Normanville : Centre sportif Jean-Rougeau,8000 rue de Normanville,,Montréal,H2R 2V6,Niveau 2,45.548532,-73.622186,1.0,par heure,,6.2,Lente
CEA-11364,2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel,3440 Jarry Est - Aréna St-Michel,,Montréal,H1Z 2E9,Niveau 2,45.5651689,-73.6070582,1.0,par heure,,6.2,Lente
CEA-11370,2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel,3440 Jarry Est - Aréna St-Michel,,Montréal,H1Z 2E9,Niveau 2,45.5651689,-73.6070582,1.0,par heure,,6.2,Lente
CEA-11365,2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel,3440 Jarry Est - Aréna St-Michel,,Montréal,H1Z 2E9,Niveau 2,45.5651689,-73.6070582,1.0,par heure,,6.2,Lente
CEA-11683,2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel,3440 Jarry Est - Aréna St-Michel,,Montréal,H1Z 2E9,Niveau 2,45.5651689,-73.6070582,1.0,par heure,sur rue,6.2,Lente
CEA-10306,3001 | BSR | RPP | 6511 St-André,6511 Rue Saint-André,,Montréal,H2S 2K7,Niveau 2,45.536686,-73.603005,1.0,par heure,sur rue,6.2,Lente
CEA-10334,3001 | BSR | RPP | 6511 St-André,6511 Rue Saint-André,,Montréal,H2S 2K7,Niveau 2,45.536686,-73.603005,1.0,par heure,sur rue,6.2,Lente
CEA-10384,3002 | BSR | RPP | 253 Mozart,253 rue Mozart E,,Montréal,H2S 1B5,Niveau 2,45.535996,-73.613517,1.0,par heure,sur rue,6.2,Lente
CEA-10377,3002 | BSR | RPP | 253 Mozart,253 rue Mozart E,,Montréal,H2S 1B5,Niveau 2,45.535996,-73.613517,1.0,par heure,sur rue,6.2,Lente
CEA-10360,3003 | BSR | RPP | 2160 Beaubien,2160 Rue Beaubien E,,Montréal,H2G 1M6,Niveau 2,45.546029,-73.594019,1.0,par heure,sur rue,6.2,Lente
CEA-10361,3003 | BSR | RPP | 2160 Beaubien,2160 Rue Beaubien E,,Montréal,H2G 1M6,Niveau 2,45.546029,-73.594019,1.0,par heure,sur rue,6.2,Lente
CEA-10272,3004 | BSR | RPP | 5429 3e avenue ,"5429, 3e Avenue",,Montréal,H1Y 2W7,Niveau 2,45.5467448,-73.5763059,1.0,par heure,sur rue,6.2,Lente
CEA-10335,3004 | BSR | RPP | 5429 3e avenue ,"5429, 3e Avenue",,Montréal,H1Y 2W7,Niveau 2,45.5467448,-73.5763059,1.0,par heure,sur rue,6.2,Lente
CEA-10302,3005 | BSR | RPP | 6435 26e avenue,6435 26e Avenue,,Montréal,H1T 3K7,Niveau 2,45.564852,-73.577294,1.0,par heure,sur rue,6.2,Lente
CEA-10284,3005 | BSR | RPP | 6435 26e avenue,6435 26e Avenue,,Montréal,H1T 3K7,Niveau 2,45.564852,-73.577294,1.0,par heure,sur rue,6.2,Lente
CEA-10279,3006 | BSR | RPP | 3189 Masson,3189 Rue Masson ,,Montréal,H1Y 1Y2,Niveau 2,45.550345,-73.573841,1.0,par heure,sur rue,6.2,Lente
CEA-10342,3006 | BSR | RPP | 3189 Masson,3189 Rue Masson ,,Montréal,H1Y 1Y2,Niveau 2,45.550345,-73.573841,1.0,par heure,sur rue,6.2,Lente
CEA-10344,3007 | BSR | RPP | 1031 St-Zotique,1031 Rue Saint-Zotique E,,Montréal,H2S 1N1,Niveau 2,45.539199,-73.605241,1.0,par heure,sur rue,6.2,Lente
CEA-10294,3007 | BSR | RPP | 1031 St-Zotique,1031 Rue Saint-Zotique E,,Montréal,H2S 1N1,Niveau 2,45.539199,-73.605241,1.0,par heure,sur rue,6.2,Lente
CEA-10358,3008 | BSR | RPP | 3211 Rachel E,3211 Rachel E,,Montréal,H1W 1A3,Niveau 2,45.545229,-73.561147,1.0,par heure,sur rue,6.2,Lente
CEA-10363,3008 | BSR | RPP | 3211 Rachel E,3211 Rachel E,,Montréal,H1W 1A3,Niveau 2,45.545229,-73.561147,1.0,par heure,sur rue,6.2,Lente
CEA-10825,3009 | BSR | RPP | 7145 Alexandra,7145 Alexandra,,Montréal,H2S 3J6,Niveau 2,45.532232,-73.619845,1.0,par heure,sur rue,6.2,Lente
CEA-10870,3009 | BSR | RPP | 7145 Alexandra,7145 Alexandra,,Montréal,H2S 3J6,Niveau 2,45.532232,-73.619845,1.0,par heure,sur rue,6.2,Lente
CEA-10649,3010 | BSR | RPP | 7085 St-Laurent,7085A St-Laurent,,Montréal,H2S 3E3,Niveau 2,45.533914,-73.616473,1.0,par heure,sur rue,6.2,Lente
CEA-10658,3010 | BSR | RPP | 7085 St-Laurent,7085A St-Laurent,,Montréal,H2S 3E3,Niveau 2,45.533914,-73.616473,1.0,par heure,sur rue,6.2,Lente
CEA-12513,3011 | BSR | RPP | 19 St-Zotique O,19 St-Zotique O,,Montréal,H2S 1N9,Niveau 2,45.531561,-73.61254,1.0,par heure,sur rue,6.2,Lente
CEA-10129,3011 | BSR | RPP | 19 St-Zotique O,19 St-Zotique O,,Montréal,H2S 1N9,Niveau 2,45.531561,-73.61254,1.0,par heure,sur rue,6.2,Lente
CEA-10546,3012 | BSR | RPP | 6225 Chambord,"6225, Rue Chambord",,Montréal,H2G 3B8,Niveau 2,45.5389965,-73.5968875,1.0,par heure,sur rue,6.2,Lente
CEA-10580,3012 | BSR | RPP | 6225 Chambord,"6225, Rue Chambord",,Montréal,H2G 3B8,Niveau 2,45.5389965,-73.5968875,1.0,par heure,sur rue,6.2,Lente
CEA-10578,3013 | BSR | RPP | 6036 St-Hubert,6036 St-Hubert,,Montréal,H2S 2L7,Niveau 2,45.534474,-73.59958,1.0,par heure,sur rue,6.2,Lente
CEA-10609,3013 | BSR | RPP | 6036 St-Hubert,6036 St-Hubert,,Montréal,H2S 2L7,Niveau 2,45.534474,-73.59958,1.0,par heure,sur rue,6.2,Lente
CEA-10946,3014 | BSR | RPP | 3561 Masson,3561 Rue Masson,,Montréal,H1X 1S1,Niveau 2,45.553956,-73.571797,1.0,par heure,sur rue,6.2,Lente
CEA-10948,3014 | BSR | RPP | 3561 Masson,3561 Rue Masson,,Montréal,H1X 1S1,Niveau 2,45.553956,-73.571797,1.0,par heure,sur rue,6.2,Lente
CEA-10876,3015 | BSR | RPP | 2460 Dandurand,2460 Dandurand,,Montréal,H2G 2A1,Niveau 2,45.543958,-73.581129,1.0,par heure,sur rue,6.2,Lente
CEA-10871,3015 | BSR | RPP | 2460 Dandurand,2460 Dandurand,,Montréal,H2G 2A1,Niveau 2,45.543958,-73.581129,1.0,par heure,sur rue,6.2,Lente
CEA-10840,3016 | BSR | RPP | 4300 Bélanger,4300A Bélanger,,Montréal,H1T 3M1,Niveau 2,45.566674,-73.585495,1.0,par heure,sur rue,6.2,Lente
CEA-10846,3016 | BSR | RPP | 4300 Bélanger,4300A Bélanger,,Montréal,H1T 3M1,Niveau 2,45.566674,-73.585495,1.0,par heure,sur rue,6.2,Lente
CEA-10739,3017 | BSR | RPP | 6635 3e ave,"6635, 3e Av",,Montréal,H1Y 2X8,Niveau 2,45.55280219062118,-73.59139449091418,1.0,par heure,sur rue,6.2,Lente
CEA-10735,3017 | BSR | RPP | 6635 3e ave,"6635, 3e Av",,Montréal,H1Y 2X8,Niveau 2,45.55280219062118,-73.59139449091418,1.0,par heure,sur rue,6.2,Lente
CEA-10947,3018 | BSR | RPP | 6208 5e avenue,6208 5e avenue,,Montréal,H1Y 2T7,Niveau 2,45.550917,-73.585567,1.0,par heure,sur rue,6.2,Lente
CEA-10748,3018 | BSR | RPP | 6208 5e avenue,6208 5e avenue,,Montréal,H1Y 2T7,Niveau 2,45.550917,-73.585567,1.0,par heure,sur rue,6.2,Lente
CEA-10810,3019 | BSR | RPP | 6501 St-Laurent,6501A St-Laurent,,Montréal,H2S 3C4,Niveau 2,45.530366,-73.608664,1.0,par heure,sur rue,6.2,Lente
CEA-10545,3019 | BSR | RPP | 6501 St-Laurent,6501A St-Laurent,,Montréal,H2S 3C4,Niveau 2,45.530366,-73.608664,1.0,par heure,sur rue,6.2,Lente
CEA-10843,3020 | BSR | RPP | 3810 Rosemont,3810 boul. Rosemont,,Montréal,H1X 2P6,Niveau 2,45.5578,-73.576045,1.0,par heure,sur rue,6.2,Lente
CEA-10654,3020 | BSR | RPP | 3810 Rosemont,3810 boul. Rosemont,,Montréal,H1X 2P6,Niveau 2,45.5578,-73.576045,1.0,par heure,sur rue,6.2,Lente
CEA-10873,3021 | BSR | RPP | 6919 19e ave,6919 19e ave,,Montréal,H1X 2T5,Niveau 2,45.562636,-73.588902,1.0,par heure,sur rue,6.2,Lente
CEA-10651,3021 | BSR | RPP | 6919 19e ave,6919 19e ave,,Montréal,H1X 2T5,Niveau 2,45.562636,-73.588902,1.0,par heure,sur rue,6.2,Lente
CEA-10874,3022 | BSR | RPP | 2900 Masson,2900 Masson,,Montréal,H1Y 1X3,Niveau 2,45.548219,-73.574723,1.0,par heure,sur rue,6.2,Lente
CEA-10869,3022 | BSR | RPP | 2900 Masson,2900 Masson,,Montréal,H1Y 1X3,Niveau 2,45.548219,-73.574723,1.0,par heure,sur rue,6.2,Lente
CEA-10904,3023 | BSR | RPP | 1348 Jean-Talon,1348 Jean-Talon,,Montréal,H2E 1S1,Niveau 2,45.54519,-73.60918,1.0,par heure,sur rue,6.2,Lente
CEA-10824,3023 | BSR | RPP | 1348 Jean-Talon,1348 Jean-Talon,,Montréal,H2E 1S1,Niveau 2,45.54519,-73.60918,1.0,par heure,sur rue,6.2,Lente
CEA-10543,3024 | BSR | RPP | 5808 St-Hubert,5808St-Hubert,,Montréal,H2S 2L7,Niveau 2,45.533244,-73.596864,1.0,par heure,sur rue,6.2,Lente
CEA-10937,3024 | BSR | RPP | 5808 St-Hubert,5808St-Hubert,,Montréal,H2S 2L7,Niveau 2,45.533244,-73.596864,1.0,par heure,sur rue,6.2,Lente
CEA-10147,3024 | BSR | RPP | 5808 St-Hubert,5808St-Hubert,,Montréal,H2S 2L7,Niveau 2,45.533244,-73.596864,1.0,par heure,sur rue,6.2,Lente
CEA-10143,3024 | BSR | RPP | 5808 St-Hubert,5808St-Hubert,,Montréal,H2S 2L7,Niveau 2,45.533244,-73.596864,1.0,par heure,sur rue,6.2,Lente
CEA-10868,3025 | BSR | RPP | 5841 des Écores,5841 Rue des Écores ,,Montréal,H2G 1X6,Niveau 2,45.544691,-73.58632,1.0,par heure,sur rue,6.2,Lente
CEA-10875,3025 | BSR | RPP | 5841 des Écores,5841 Rue des Écores ,,Montréal,H2G 1X6,Niveau 2,45.544691,-73.58632,1.0,par heure,sur rue,6.2,Lente
CEA-11218,3026 | BSR | RPP | 1550 Bélanger,1550 rue Bélanger,,Montréal,H2G 1A8,Niveau 2,45.545093,-73.6043,1.0,par heure,sur rue,6.2,Lente
CEA-11210,3026 | BSR | RPP | 1550 Bélanger,1550 rue Bélanger,,Montréal,H2G 1A8,Niveau 2,45.545093,-73.6043,1.0,par heure,sur rue,6.2,Lente
CEA-11198,3027 | BSR | RPP | 4485 D'orléans,4485 D'orléans,,Montréal,H1X 2K2,Niveau 2,45.554109,-73.559811,1.0,par heure,sur rue,6.2,Lente
CEA-11019,3027 | BSR | RPP | 4485 D'orléans,4485 D'orléans,,Montréal,H1X 2K2,Niveau 2,45.554109,-73.559811,1.0,par heure,sur rue,6.2,Lente
CEA-11467,3028 | BSR | RPP | 440 Beaubien,440 Beaubien,,Montréal,H2S 2P7,Niveau 2,45.534569,-73.60441,1.0,par heure,sur rue,6.2,Lente
CEA-11473,3028 | BSR | RPP | 440 Beaubien,440 Beaubien,,Montréal,H2S 2P7,Niveau 2,45.534569,-73.60441,1.0,par heure,sur rue,6.2,Lente
CEA-11361,3029 | BSR | RPP | 5918 24e Avenue,5918 24e Avenue,,Montréal,H1T 3M3,Niveau 2,45.562055,-73.573238,1.0,par heure,sur rue,6.2,Lente
CEA-11347,3029 | BSR | RPP | 5918 24e Avenue,5918 24e Avenue,,Montréal,H1T 3M3,Niveau 2,45.562055,-73.573238,1.0,par heure,sur rue,6.2,Lente
CEA-11447,3030 | BSR | RPP | 6778 Henri-Julien,6778 Henri-Julien,,Montréal,H2S 2V3,Niveau 2,45.535097,-73.610895,1.0,par heure,sur rue,6.2,Lente
CEA-11224,3030 | BSR | RPP | 6778 Henri-Julien,6778 Henri-Julien,,Montréal,H2S 2V3,Niveau 2,45.535097,-73.610895,1.0,par heure,,6.2,Lente
CEA-11480,3031 | BSR | RPP | 6679 Rue Garnier,6679 Rue Garnier,,Montréal,H2G 3A2,Niveau 2,45.5428645,-73.601371,1.0,par heure,sur rue,6.2,Lente
CEA-11464,3031 | BSR | RPP | 6679 Rue Garnier,6679 Rue Garnier,,Montréal,H2G 3A2,Niveau 2,45.5428645,-73.601371,1.0,par heure,sur rue,6.2,Lente
CEA-11020,3032 | BSR | RPP | 1201 Bélanger,1201 Rue Bélanger,,Montréal,H2S 1H7,Niveau 2,45.541863,-73.607728,1.0,par heure,sur rue,6.2,Lente
CEA-11305,3032 | BSR | RPP | 1201 Bélanger,1201 Rue Bélanger,,Montréal,H2S 1H7,Niveau 2,45.541863,-73.607728,1.0,par heure,sur rue,6.2,Lente
CEA-11330,3033 | BSR | RPP | 6517 Jeanne Mance,6517 Rue Jeanne-Mance,,Montréal,H2V 4L1,Niveau 2,45.5278,-73.61247,1.0,par heure,sur rue,6.2,Lente
CEA-11318,3033 | BSR | RPP | 6517 Jeanne Mance,6517 Rue Jeanne-Mance,,Montréal,H2V 4L1,Niveau 2,45.5278,-73.61247,1.0,par heure,sur rue,6.2,Lente
CEA-11223,3034 | BSR | RPP | 1312 des Carrières,1312 des Carrières,,Montréal,H2G 1V8,Niveau 2,45.536407,-73.591032,1.0,par heure,sur rue,6.2,Lente
CEA-11503,3034 | BSR | RPP | 1312 des Carrières,1312 des Carrières,,Montréal,H2G 1V8,Niveau 2,45.536407,-73.591032,1.0,par heure,sur rue,6.2,Lente
CEA-12018,3035 | BSR | RPP | 5415 13e Avenue,5415 13e Avenue,,Montréal,H1X 2Y2,Niveau 2,45.552301,-73.572792,1.0,par heure,,6.2,Lente
CEA-11561,3035 | BSR | RPP | 5415 13e Avenue,5415 13e Avenue,,Montréal,H1X 2Y2,Niveau 2,45.552301,-73.572792,1.0,par heure,sur rue,6.2,Lente
CEA-11091,3036 | BSR | RPP | 2980 Bélanger,2980 Bélanger,,Montréal,H1Y 1A9,Niveau 2,45.554758,-73.596116,1.0,par heure,sur rue,6.2,Lente
CEA-11564,3036 | BSR | RPP | 2980 Bélanger,2980 Bélanger,,Montréal,H1Y 1A9,Niveau 2,45.554758,-73.596116,1.0,par heure,sur rue,6.2,Lente
CEA-11862,3037 | BSR | RPP | 3535 Rachel,3535 Rachel,,Montréal,H1W 1A8,Niveau 2,45.549806,-73.558424,1.0,par heure,sur rue,6.2,Lente
CEA-11407,3037 | BSR | RPP | 3535 Rachel,3535 Rachel,,Montréal,H1W 1A8,Niveau 2,45.549806,-73.558424,1.0,par heure,sur rue,6.2,Lente
CEA-12009,3038 | BSR | RPP | 2228 Beaubien,2228 Beaubien,,Montréal,H2G 1M9,Niveau 2,45.546687,-73.593456,1.0,par heure,sur rue,6.2,Lente
CEA-12022,3038 | BSR | RPP | 2228 Beaubien,2228 Beaubien,,Montréal,H2G 1M9,Niveau 2,45.546687,-73.593456,1.0,par heure,sur rue,6.2,Lente
CEA-12004,3039 | BSR | RPP | 2550 Beaubien,2550 Beaubien,,Montréal,H1Y 1G3,Niveau 2,45.549814,-73.59074,1.0,par heure,sur rue,6.2,Lente
CEA-11861,3039 | BSR | RPP | 2550 Beaubien,2550 Beaubien,,Montréal,H1Y 1G3,Niveau 2,45.549814,-73.59074,1.0,par heure,sur rue,6.2,Lente
CEA-12010,3040 | BSR | RPP | 6420 Cartier,6420 Cartier,,Montréal,H2G 2V6,Niveau 2,45.5436105,-73.5957901,1.0,par heure,sur rue,6.2,Lente
CEA-12017,3040 | BSR | RPP | 6420 Cartier,6420 Cartier,,Montréal,H2G 2V6,Niveau 2,45.5436105,-73.5957901,1.0,par heure,,6.2,Lente
CEA-12537,3041 | BSR | RPP | 3400 Place Joseph N Drapeau,3400 Place Joseph N Drapeau,,Montréal,H1X 3J1,Niveau 2,45.548419,-73.561072,1.0,par heure,sur rue,6.2,Lente
CEA-12530,3041 | BSR | RPP | 3400 Place Joseph N Drapeau,3400 Place Joseph N Drapeau,,Montréal,H1X 3J1,Niveau 2,45.548419,-73.561072,1.0,par heure,sur rue,6.2,Lente
CEA-12570,3042 | BSR | RPP | 3270 Beaubien,3270 Beaubien,,Montréal,H1X 3C9,Niveau 2,45.555577,-73.585706,1.0,par heure,sur rue,6.2,Lente
